soc^|^market_code^|^discount^|^creation_date^|^discount_type^|^is_flat_discount^|^rate_source^|^to_id
4352^|^MMC^|^-4.705^|^20130730^|^GTY^|^1^|^DWH^|^4518
4353^|^MMC^|^-4.705^|^20130525^|^GTY^|^1^|^DWH^|^4519
4354^|^MMC^|^-4.705^|^20131212^|^GTY^|^0^|^DWH^|^4520
4355^|^MMC^|^-4.705^|^20130418^|^GTY^|^1^|^DWH^|^4521
4356^|^MMC^|^-4.805^|^20130401^|^GTY^|^1^|^DWH^|^4522
4357^|^MMC^|^-4.705^|^20131003^|^GTY^|^0^|^DWH^|^4523
4358^|^MMC^|^-4.805^|^20131119^|^GTY^|^0^|^DWH^|^4524
4359^|^MMC^|^-4.805^|^20130710^|^GTY^|^0^|^DWH^|^4525
4360^|^MMC^|^-4.805^|^20130425^|^GTY^|^0^|^DWH^|^4526
4361^|^MMC^|^-4.705^|^20130426^|^GTY^|^1^|^DWH^|^4527
4362^|^MMC^|^-4.705^|^20130216^|^GTY^|^0^|^DWH^|^4528
4363^|^MMC^|^-4.705^|^20131201^|^GTY^|^1^|^DWH^|^4529
4364^|^MMC^|^-4.705^|^20131128^|^GTY^|^1^|^DWH^|^4530
4365^|^MMC^|^-4.805^|^20131028^|^GTY^|^0^|^DWH^|^4531
4366^|^MMC^|^-4.805^|^20131004^|^GTY^|^0^|^DWH^|^4532
4367^|^MMC^|^-4.805^|^20130718^|^GTY^|^1^|^DWH^|^4533
4368^|^MMC^|^-4.705^|^20130827^|^GTY^|^1^|^DWH^|^4534
4369^|^MMC^|^-4.705^|^20130223^|^GTY^|^1^|^DWH^|^4535
4370^|^MMC^|^-4.805^|^20130203^|^GTY^|^1^|^DWH^|^4536
4371^|^MMC^|^-4.805^|^20131121^|^GTY^|^1^|^DWH^|^4537
4372^|^MMC^|^-4.705^|^20130512^|^GTY^|^1^|^DWH^|^4538
4373^|^MMC^|^-4.805^|^20130201^|^GTY^|^0^|^DWH^|^4539
4374^|^MMC^|^-4.705^|^20131017^|^GTY^|^1^|^DWH^|^4540
4375^|^MMC^|^-4.705^|^20131109^|^GTY^|^0^|^DWH^|^4541
4376^|^MMC^|^-4.705^|^20131105^|^GTY^|^1^|^DWH^|^4542
4377^|^MMC^|^-4.805^|^20130427^|^GTY^|^0^|^DWH^|^4543
4378^|^MMC^|^-4.705^|^20130525^|^GTY^|^0^|^DWH^|^4544
4379^|^MMC^|^-4.805^|^20130121^|^GTY^|^1^|^DWH^|^4545
4380^|^MMC^|^-4.805^|^20131126^|^GTY^|^1^|^DWH^|^4546
4381^|^MMC^|^-4.805^|^20130824^|^GTY^|^1^|^DWH^|^4547
4382^|^MMC^|^-4.705^|^20130719^|^GTY^|^1^|^DWH^|^4548
4383^|^MMC^|^-4.805^|^20130121^|^GTY^|^0^|^DWH^|^4549
4384^|^MMC^|^-4.705^|^20130222^|^GTY^|^0^|^DWH^|^4550
4385^|^MMC^|^-4.805^|^20130724^|^GTY^|^1^|^DWH^|^4551
4386^|^MMC^|^-4.705^|^20130203^|^GTY^|^1^|^DWH^|^4552
4387^|^MMC^|^-4.805^|^20130824^|^GTY^|^0^|^DWH^|^4553
4388^|^MMC^|^-4.705^|^20130415^|^GTY^|^0^|^DWH^|^4554
4389^|^MMC^|^-4.705^|^20130711^|^GTY^|^0^|^DWH^|^4555
4390^|^MMC^|^-4.805^|^20131224^|^GTY^|^0^|^DWH^|^4556
4391^|^MMC^|^-4.705^|^20130121^|^GTY^|^1^|^DWH^|^4557
4392^|^MMC^|^-4.805^|^20131208^|^GTY^|^1^|^DWH^|^4558
4393^|^MMC^|^-4.805^|^20130131^|^GTY^|^1^|^DWH^|^4559
4394^|^MMC^|^-4.805^|^20131122^|^GTY^|^0^|^DWH^|^4560
4395^|^MMC^|^-4.705^|^20130310^|^GTY^|^0^|^DWH^|^4561
4396^|^MMC^|^-4.705^|^20130525^|^GTY^|^0^|^DWH^|^4562
4397^|^MMC^|^-4.705^|^20130210^|^GTY^|^0^|^DWH^|^4563
4398^|^MMC^|^-4.805^|^20130105^|^GTY^|^1^|^DWH^|^4564
4399^|^MMC^|^-4.705^|^20130530^|^GTY^|^1^|^DWH^|^4565
4400^|^MMC^|^-4.805^|^20130314^|^GTY^|^1^|^DWH^|^4566
4401^|^MMC^|^-4.705^|^20131225^|^GTY^|^1^|^DWH^|^4567
4402^|^MMC^|^-4.805^|^20130918^|^GTY^|^0^|^DWH^|^4568
4403^|^MMC^|^-4.805^|^20131205^|^GTY^|^0^|^DWH^|^4569
4404^|^MMC^|^-4.805^|^20130423^|^GTY^|^0^|^DWH^|^4570
4405^|^MMC^|^-4.805^|^20130208^|^GTY^|^0^|^DWH^|^4571
4406^|^MMC^|^-4.805^|^20130912^|^GTY^|^1^|^DWH^|^4572
4407^|^MMC^|^-4.705^|^20130413^|^GTY^|^1^|^DWH^|^4573
4408^|^MMC^|^-4.705^|^20130207^|^GTY^|^1^|^DWH^|^4574
4409^|^MMC^|^-4.705^|^20130322^|^GTY^|^1^|^DWH^|^4575
4410^|^MMC^|^-4.805^|^20130411^|^GTY^|^1^|^DWH^|^4576
4411^|^MMC^|^-4.805^|^20130621^|^GTY^|^1^|^DWH^|^4577
4412^|^MMC^|^-4.705^|^20130806^|^GTY^|^0^|^DWH^|^4578
4413^|^MMC^|^-4.805^|^20131218^|^GTY^|^1^|^DWH^|^4579
4414^|^MMC^|^-4.805^|^20130808^|^GTY^|^0^|^DWH^|^4580
4415^|^MMC^|^-4.805^|^20130205^|^GTY^|^0^|^DWH^|^4581
4416^|^MMC^|^-4.705^|^20131218^|^GTY^|^1^|^DWH^|^4582
4417^|^MMC^|^-4.705^|^20131225^|^GTY^|^0^|^DWH^|^4583
4418^|^MMC^|^-4.705^|^20130524^|^GTY^|^0^|^DWH^|^4584
4419^|^MMC^|^-4.705^|^20131115^|^GTY^|^0^|^DWH^|^4585
4420^|^MMC^|^-4.705^|^20130719^|^GTY^|^0^|^DWH^|^4586
4421^|^MMC^|^-4.705^|^20130307^|^GTY^|^0^|^DWH^|^4587
4422^|^MMC^|^-4.705^|^20131210^|^GTY^|^0^|^DWH^|^4588
4423^|^MMC^|^-4.805^|^20131219^|^GTY^|^0^|^DWH^|^4589
4424^|^MMC^|^-4.805^|^20130526^|^GTY^|^1^|^DWH^|^4590
4425^|^MMC^|^-4.805^|^20130812^|^GTY^|^1^|^DWH^|^4591
4426^|^MMC^|^-4.805^|^20130805^|^GTY^|^0^|^DWH^|^4592
4427^|^MMC^|^-4.805^|^20130222^|^GTY^|^1^|^DWH^|^4593
4428^|^MMC^|^-4.805^|^20130713^|^GTY^|^0^|^DWH^|^4594
4429^|^MMC^|^-4.705^|^20130225^|^GTY^|^0^|^DWH^|^4595
4430^|^MMC^|^-4.805^|^20130224^|^GTY^|^1^|^DWH^|^4596
4431^|^MMC^|^-4.705^|^20131005^|^GTY^|^1^|^DWH^|^4597
4432^|^MMC^|^-4.805^|^20130723^|^GTY^|^0^|^DWH^|^4598
4433^|^MMC^|^-4.805^|^20130819^|^GTY^|^1^|^DWH^|^4599
4434^|^MMC^|^-4.805^|^20130401^|^GTY^|^1^|^DWH^|^4600
4435^|^MMC^|^-4.705^|^20130725^|^GTY^|^0^|^DWH^|^4601
4436^|^MMC^|^-4.805^|^20130724^|^GTY^|^0^|^DWH^|^4602
4437^|^MMC^|^-4.805^|^20130103^|^GTY^|^0^|^DWH^|^4603
4438^|^MMC^|^-4.805^|^20130408^|^GTY^|^1^|^DWH^|^4604
4439^|^MMC^|^-4.705^|^20130724^|^GTY^|^1^|^DWH^|^4605
4440^|^MMC^|^-4.705^|^20130430^|^GTY^|^0^|^DWH^|^4606
4441^|^MMC^|^-4.805^|^20130321^|^GTY^|^0^|^DWH^|^4607
4442^|^MMC^|^-4.805^|^20130526^|^GTY^|^1^|^DWH^|^4608
4443^|^MMC^|^-4.805^|^20131009^|^GTY^|^0^|^DWH^|^4609
4444^|^MMC^|^-4.805^|^20130901^|^GTY^|^1^|^DWH^|^4610
4445^|^MMC^|^-4.705^|^20130528^|^GTY^|^1^|^DWH^|^4611
4446^|^MMC^|^-4.705^|^20130215^|^GTY^|^0^|^DWH^|^4612
4447^|^MMC^|^-4.705^|^20130220^|^GTY^|^0^|^DWH^|^4613
4448^|^MMC^|^-4.805^|^20131122^|^GTY^|^0^|^DWH^|^4614
4449^|^MMC^|^-4.705^|^20130622^|^GTY^|^1^|^DWH^|^4615
4450^|^MMC^|^-4.805^|^20130519^|^GTY^|^1^|^DWH^|^4616
4451^|^MMC^|^-4.805^|^20131201^|^GTY^|^0^|^DWH^|^4617
4452^|^MMC^|^-4.705^|^20130616^|^GTY^|^0^|^DWH^|^4618
4453^|^MMC^|^-4.705^|^20130311^|^GTY^|^0^|^DWH^|^4619
4454^|^MMC^|^-4.805^|^20130106^|^GTY^|^0^|^DWH^|^4620
4455^|^MMC^|^-4.805^|^20130921^|^GTY^|^0^|^DWH^|^4621
4456^|^MMC^|^-4.705^|^20130520^|^GTY^|^1^|^DWH^|^4622
4457^|^MMC^|^-4.705^|^20130901^|^GTY^|^0^|^DWH^|^4623
4458^|^MMC^|^-4.805^|^20130725^|^GTY^|^0^|^DWH^|^4624
4459^|^MMC^|^-4.705^|^20131008^|^GTY^|^0^|^DWH^|^4625
4460^|^MMC^|^-4.805^|^20130411^|^GTY^|^1^|^DWH^|^4626
4461^|^MMC^|^-4.805^|^20131125^|^GTY^|^1^|^DWH^|^4627
4462^|^MMC^|^-4.805^|^20130929^|^GTY^|^0^|^DWH^|^4628
4463^|^MMC^|^-4.805^|^20130324^|^GTY^|^1^|^DWH^|^4629
4464^|^MMC^|^-4.805^|^20130109^|^GTY^|^0^|^DWH^|^4630
4465^|^MMC^|^-4.705^|^20130224^|^GTY^|^0^|^DWH^|^4631
4466^|^MMC^|^-4.805^|^20130912^|^GTY^|^1^|^DWH^|^4632
4467^|^MMC^|^-4.805^|^20130927^|^GTY^|^1^|^DWH^|^4633
4468^|^MMC^|^-4.705^|^20131111^|^GTY^|^0^|^DWH^|^4634
4469^|^MMC^|^-4.705^|^20131227^|^GTY^|^0^|^DWH^|^4635
4470^|^MMC^|^-4.805^|^20130907^|^GTY^|^0^|^DWH^|^4636
4471^|^MMC^|^-4.805^|^20131006^|^GTY^|^0^|^DWH^|^4637
4472^|^MMC^|^-4.705^|^20130110^|^GTY^|^1^|^DWH^|^4638
4473^|^MMC^|^-4.805^|^20131227^|^GTY^|^0^|^DWH^|^4639
4474^|^MMC^|^-4.805^|^20130128^|^GTY^|^0^|^DWH^|^4640
4475^|^MMC^|^-4.705^|^20130531^|^GTY^|^1^|^DWH^|^4641
4476^|^MMC^|^-4.805^|^20130221^|^GTY^|^0^|^DWH^|^4642
4477^|^MMC^|^-4.805^|^20130315^|^GTY^|^1^|^DWH^|^4643
4478^|^MMC^|^-4.705^|^20131206^|^GTY^|^0^|^DWH^|^4644
4479^|^MMC^|^-4.705^|^20130620^|^GTY^|^1^|^DWH^|^4645
4480^|^MMC^|^-4.805^|^20130330^|^GTY^|^1^|^DWH^|^4646
4481^|^MMC^|^-4.805^|^20130406^|^GTY^|^1^|^DWH^|^4647
4482^|^MMC^|^-4.805^|^20130202^|^GTY^|^0^|^DWH^|^4648
4483^|^MMC^|^-4.805^|^20130506^|^GTY^|^0^|^DWH^|^4649
4484^|^MMC^|^-4.705^|^20131006^|^GTY^|^1^|^DWH^|^4650
4485^|^MMC^|^-4.705^|^20130606^|^GTY^|^1^|^DWH^|^4651
4486^|^MMC^|^-4.705^|^20130815^|^GTY^|^1^|^DWH^|^4652
4487^|^MMC^|^-4.705^|^20130605^|^GTY^|^1^|^DWH^|^4653
4488^|^MMC^|^-4.705^|^20131125^|^GTY^|^0^|^DWH^|^4654
4489^|^MMC^|^-4.805^|^20130718^|^GTY^|^1^|^DWH^|^4655
4490^|^MMC^|^-4.805^|^20130812^|^GTY^|^0^|^DWH^|^4656
4491^|^MMC^|^-4.705^|^20130827^|^GTY^|^0^|^DWH^|^4657
4492^|^MMC^|^-4.805^|^20130910^|^GTY^|^0^|^DWH^|^4658
4493^|^MMC^|^-4.805^|^20130731^|^GTY^|^0^|^DWH^|^4659
4494^|^MMC^|^-4.805^|^20130619^|^GTY^|^0^|^DWH^|^4660
4495^|^MMC^|^-4.805^|^20130809^|^GTY^|^0^|^DWH^|^4661
4496^|^MMC^|^-4.705^|^20130202^|^GTY^|^1^|^DWH^|^4662
4497^|^MMC^|^-4.805^|^20131224^|^GTY^|^1^|^DWH^|^4663
4498^|^MMC^|^-4.805^|^20130814^|^GTY^|^0^|^DWH^|^4664
4499^|^MMC^|^-4.705^|^20130727^|^GTY^|^0^|^DWH^|^4665
4500^|^MMC^|^-4.805^|^20130704^|^GTY^|^0^|^DWH^|^4666
4501^|^MMC^|^-4.805^|^20131208^|^GTY^|^0^|^DWH^|^4667
4502^|^MMC^|^-4.705^|^20130513^|^GTY^|^0^|^DWH^|^4668
4503^|^MMC^|^-4.705^|^20130423^|^GTY^|^0^|^DWH^|^4669
4504^|^MMC^|^-4.805^|^20130330^|^GTY^|^1^|^DWH^|^4670
4505^|^MMC^|^-4.705^|^20130216^|^GTY^|^0^|^DWH^|^4671
4506^|^MMC^|^-4.705^|^20131007^|^GTY^|^0^|^DWH^|^4672
4507^|^MMC^|^-4.805^|^20131102^|^GTY^|^0^|^DWH^|^4673
4508^|^MMC^|^-4.805^|^20131209^|^GTY^|^1^|^DWH^|^4674
4509^|^MMC^|^-4.705^|^20130107^|^GTY^|^0^|^DWH^|^4675
4510^|^MMC^|^-4.705^|^20130923^|^GTY^|^1^|^DWH^|^4676
4511^|^MMC^|^-4.805^|^20130519^|^GTY^|^1^|^DWH^|^4677
4512^|^MMC^|^-4.805^|^20130918^|^GTY^|^1^|^DWH^|^4678
4513^|^MMC^|^-4.805^|^20130814^|^GTY^|^0^|^DWH^|^4679
4514^|^MMC^|^-4.705^|^20131105^|^GTY^|^0^|^DWH^|^4680
4515^|^MMC^|^-4.705^|^20130731^|^GTY^|^0^|^DWH^|^4681
4516^|^MMC^|^-4.805^|^20130217^|^GTY^|^1^|^DWH^|^4682
4517^|^MMC^|^-4.705^|^20130904^|^GTY^|^0^|^DWH^|^4683
4518^|^MMC^|^-4.805^|^20131106^|^GTY^|^1^|^DWH^|^4684
4519^|^MMC^|^-4.805^|^20131023^|^GTY^|^0^|^DWH^|^4685
4520^|^MMC^|^-4.805^|^20130507^|^GTY^|^1^|^DWH^|^4686
4521^|^MMC^|^-4.705^|^20130604^|^GTY^|^1^|^DWH^|^4687
4522^|^MMC^|^-4.805^|^20130302^|^GTY^|^0^|^DWH^|^4688
4523^|^MMC^|^-4.805^|^20131029^|^GTY^|^1^|^DWH^|^4689
4524^|^MMC^|^-4.705^|^20130917^|^GTY^|^0^|^DWH^|^4690
4525^|^MMC^|^-4.805^|^20131210^|^GTY^|^1^|^DWH^|^4691
4526^|^MMC^|^-4.805^|^20131004^|^GTY^|^1^|^DWH^|^4692
4527^|^MMC^|^-4.805^|^20130220^|^GTY^|^0^|^DWH^|^4693
4528^|^MMC^|^-4.805^|^20130816^|^GTY^|^0^|^DWH^|^4694
4529^|^MMC^|^-4.805^|^20130317^|^GTY^|^0^|^DWH^|^4695
4530^|^MMC^|^-4.805^|^20131104^|^GTY^|^1^|^DWH^|^4696
4531^|^MMC^|^-4.805^|^20131116^|^GTY^|^0^|^DWH^|^4697
4532^|^MMC^|^-4.705^|^20131225^|^GTY^|^1^|^DWH^|^4698
4533^|^MMC^|^-4.705^|^20130920^|^GTY^|^1^|^DWH^|^4699
4534^|^MMC^|^-4.805^|^20130427^|^GTY^|^0^|^DWH^|^4700
4535^|^MMC^|^-4.705^|^20130103^|^GTY^|^0^|^DWH^|^4701
4536^|^MMC^|^-4.805^|^20130611^|^GTY^|^0^|^DWH^|^4702
4537^|^MMC^|^-4.705^|^20130905^|^GTY^|^1^|^DWH^|^4703
4538^|^MMC^|^-4.805^|^20130721^|^GTY^|^0^|^DWH^|^4704
4539^|^MMC^|^-4.805^|^20130724^|^GTY^|^1^|^DWH^|^4705
4540^|^MMC^|^-4.705^|^20131018^|^GTY^|^1^|^DWH^|^4706
4541^|^MMC^|^-4.705^|^20130214^|^GTY^|^0^|^DWH^|^4707
4542^|^MMC^|^-4.705^|^20130614^|^GTY^|^0^|^DWH^|^4708
4543^|^MMC^|^-4.805^|^20130905^|^GTY^|^1^|^DWH^|^4709
4544^|^MMC^|^-4.805^|^20130203^|^GTY^|^1^|^DWH^|^4710
4545^|^MMC^|^-4.705^|^20130713^|^GTY^|^1^|^DWH^|^4711
4546^|^MMC^|^-4.705^|^20130726^|^GTY^|^1^|^DWH^|^4712
4547^|^MMC^|^-4.705^|^20130209^|^GTY^|^1^|^DWH^|^4713
4548^|^MMC^|^-4.805^|^20130727^|^GTY^|^0^|^DWH^|^4714
4549^|^MMC^|^-4.705^|^20130609^|^GTY^|^0^|^DWH^|^4715
4550^|^MMC^|^-4.705^|^20131218^|^GTY^|^1^|^DWH^|^4716
4551^|^MMC^|^-4.805^|^20130319^|^GTY^|^0^|^DWH^|^4717
4552^|^MMC^|^-4.705^|^20131012^|^GTY^|^0^|^DWH^|^4718
4553^|^MMC^|^-4.705^|^20130905^|^GTY^|^1^|^DWH^|^4719
4554^|^MMC^|^-4.805^|^20131110^|^GTY^|^1^|^DWH^|^4720
4555^|^MMC^|^-4.805^|^20130921^|^GTY^|^1^|^DWH^|^4721
4556^|^MMC^|^-4.705^|^20131112^|^GTY^|^0^|^DWH^|^4722
4557^|^MMC^|^-4.705^|^20130318^|^GTY^|^0^|^DWH^|^4723
4558^|^MMC^|^-4.805^|^20130711^|^GTY^|^0^|^DWH^|^4724
4559^|^MMC^|^-4.705^|^20130322^|^GTY^|^1^|^DWH^|^4725
4560^|^MMC^|^-4.705^|^20130614^|^GTY^|^1^|^DWH^|^4726
4561^|^MMC^|^-4.805^|^20131207^|^GTY^|^0^|^DWH^|^4727
4562^|^MMC^|^-4.705^|^20130729^|^GTY^|^0^|^DWH^|^4728
4563^|^MMC^|^-4.805^|^20130314^|^GTY^|^0^|^DWH^|^4729
4564^|^MMC^|^-4.705^|^20130319^|^GTY^|^1^|^DWH^|^4730
4565^|^MMC^|^-4.805^|^20130502^|^GTY^|^0^|^DWH^|^4731
4566^|^MMC^|^-4.805^|^20130528^|^GTY^|^0^|^DWH^|^4732
4567^|^MMC^|^-4.705^|^20131125^|^GTY^|^0^|^DWH^|^4733
4568^|^MMC^|^-4.805^|^20130606^|^GTY^|^0^|^DWH^|^4734
4569^|^MMC^|^-4.805^|^20130809^|^GTY^|^1^|^DWH^|^4735
4570^|^MMC^|^-4.705^|^20130330^|^GTY^|^0^|^DWH^|^4736
4571^|^MMC^|^-4.705^|^20130219^|^GTY^|^1^|^DWH^|^4737
4572^|^MMC^|^-4.705^|^20130830^|^GTY^|^1^|^DWH^|^4738
4573^|^MMC^|^-4.705^|^20130504^|^GTY^|^1^|^DWH^|^4739
4574^|^MMC^|^-4.805^|^20131117^|^GTY^|^0^|^DWH^|^4740
4575^|^MMC^|^-4.805^|^20130415^|^GTY^|^1^|^DWH^|^4741
4576^|^MMC^|^-4.805^|^20130701^|^GTY^|^0^|^DWH^|^4742
4577^|^MMC^|^-4.705^|^20130501^|^GTY^|^0^|^DWH^|^4743
4578^|^MMC^|^-4.705^|^20130828^|^GTY^|^1^|^DWH^|^4744
4579^|^MMC^|^-4.705^|^20131024^|^GTY^|^0^|^DWH^|^4745
4580^|^MMC^|^-4.805^|^20130423^|^GTY^|^0^|^DWH^|^4746
4581^|^MMC^|^-4.805^|^20130516^|^GTY^|^0^|^DWH^|^4747
4582^|^MMC^|^-4.705^|^20130917^|^GTY^|^0^|^DWH^|^4748
4583^|^MMC^|^-4.705^|^20131214^|^GTY^|^1^|^DWH^|^4749
4584^|^MMC^|^-4.805^|^20130510^|^GTY^|^1^|^DWH^|^4750
4585^|^MMC^|^-4.805^|^20130511^|^GTY^|^1^|^DWH^|^4751
4586^|^MMC^|^-4.805^|^20130704^|^GTY^|^0^|^DWH^|^4752
4587^|^MMC^|^-4.805^|^20130712^|^GTY^|^0^|^DWH^|^4753
4588^|^MMC^|^-4.805^|^20131213^|^GTY^|^0^|^DWH^|^4754
4589^|^MMC^|^-4.805^|^20130706^|^GTY^|^1^|^DWH^|^4755
4590^|^MMC^|^-4.805^|^20130511^|^GTY^|^1^|^DWH^|^4756
4591^|^MMC^|^-4.805^|^20131001^|^GTY^|^0^|^DWH^|^4757
4592^|^MMC^|^-4.705^|^20130709^|^GTY^|^0^|^DWH^|^4758
4593^|^MMC^|^-4.705^|^20130323^|^GTY^|^1^|^DWH^|^4759
4594^|^MMC^|^-4.805^|^20131016^|^GTY^|^1^|^DWH^|^4760
4595^|^MMC^|^-4.805^|^20130307^|^GTY^|^0^|^DWH^|^4761
4596^|^MMC^|^-4.805^|^20131012^|^GTY^|^0^|^DWH^|^4762
4597^|^MMC^|^-4.805^|^20130507^|^GTY^|^0^|^DWH^|^4763
4598^|^MMC^|^-4.805^|^20130408^|^GTY^|^0^|^DWH^|^4764
4599^|^MMC^|^-4.705^|^20130922^|^GTY^|^1^|^DWH^|^4765
4600^|^MMC^|^-4.705^|^20130226^|^GTY^|^0^|^DWH^|^4766
4601^|^MMC^|^-4.805^|^20130818^|^GTY^|^0^|^DWH^|^4767
4602^|^MMC^|^-4.805^|^20131202^|^GTY^|^0^|^DWH^|^4768
4603^|^MMC^|^-4.705^|^20130131^|^GTY^|^0^|^DWH^|^4769
4604^|^MMC^|^-4.805^|^20130826^|^GTY^|^0^|^DWH^|^4770
4605^|^MMC^|^-4.805^|^20130730^|^GTY^|^1^|^DWH^|^4771
4606^|^MMC^|^-4.805^|^20130303^|^GTY^|^1^|^DWH^|^4772
4607^|^MMC^|^-4.805^|^20130427^|^GTY^|^0^|^DWH^|^4773
4608^|^MMC^|^-4.805^|^20131017^|^GTY^|^0^|^DWH^|^4774
4609^|^MMC^|^-4.805^|^20130813^|^GTY^|^0^|^DWH^|^4775
4610^|^MMC^|^-4.705^|^20130122^|^GTY^|^1^|^DWH^|^4776
4611^|^MMC^|^-4.805^|^20130117^|^GTY^|^1^|^DWH^|^4777
4612^|^MMC^|^-4.805^|^20130806^|^GTY^|^0^|^DWH^|^4778
4613^|^MMC^|^-4.705^|^20130510^|^GTY^|^1^|^DWH^|^4779
4614^|^MMC^|^-4.805^|^20130625^|^GTY^|^0^|^DWH^|^4780
4615^|^MMC^|^-4.805^|^20130519^|^GTY^|^0^|^DWH^|^4781
4616^|^MMC^|^-4.805^|^20130509^|^GTY^|^0^|^DWH^|^4782
4617^|^MMC^|^-4.705^|^20130502^|^GTY^|^1^|^DWH^|^4783
4618^|^MMC^|^-4.805^|^20131119^|^GTY^|^0^|^DWH^|^4784
4619^|^MMC^|^-4.805^|^20130404^|^GTY^|^0^|^DWH^|^4785
4620^|^MMC^|^-4.705^|^20130713^|^GTY^|^1^|^DWH^|^4786
4621^|^MMC^|^-4.705^|^20130114^|^GTY^|^0^|^DWH^|^4787
4622^|^MMC^|^-4.805^|^20130527^|^GTY^|^1^|^DWH^|^4788
4623^|^MMC^|^-4.805^|^20130403^|^GTY^|^0^|^DWH^|^4789
4624^|^MMC^|^-4.705^|^20131002^|^GTY^|^1^|^DWH^|^4790
4625^|^MMC^|^-4.805^|^20130904^|^GTY^|^1^|^DWH^|^4791
4626^|^MMC^|^-4.805^|^20131008^|^GTY^|^1^|^DWH^|^4792
4627^|^MMC^|^-4.705^|^20131023^|^GTY^|^1^|^DWH^|^4793
4628^|^MMC^|^-4.705^|^20130320^|^GTY^|^0^|^DWH^|^4794
4629^|^MMC^|^-4.805^|^20130612^|^GTY^|^0^|^DWH^|^4795
4630^|^MMC^|^-4.805^|^20130524^|^GTY^|^1^|^DWH^|^4796
4631^|^MMC^|^-4.805^|^20130525^|^GTY^|^1^|^DWH^|^4797
4632^|^MMC^|^-4.705^|^20130610^|^GTY^|^0^|^DWH^|^4798
4633^|^MMC^|^-4.805^|^20130104^|^GTY^|^0^|^DWH^|^4799
4634^|^MMC^|^-4.705^|^20131217^|^GTY^|^0^|^DWH^|^4800
4635^|^MMC^|^-4.705^|^20130827^|^GTY^|^1^|^DWH^|^4801
4636^|^MMC^|^-4.705^|^20130502^|^GTY^|^1^|^DWH^|^4802
4637^|^MMC^|^-4.705^|^20131209^|^GTY^|^0^|^DWH^|^4803
4638^|^MMC^|^-4.805^|^20131226^|^GTY^|^0^|^DWH^|^4804
4639^|^MMC^|^-4.805^|^20130226^|^GTY^|^0^|^DWH^|^4805
4640^|^MMC^|^-4.805^|^20131017^|^GTY^|^0^|^DWH^|^4806
4641^|^MMC^|^-4.805^|^20130514^|^GTY^|^0^|^DWH^|^4807
4642^|^MMC^|^-4.705^|^20131020^|^GTY^|^1^|^DWH^|^4808
4643^|^MMC^|^-4.805^|^20131015^|^GTY^|^1^|^DWH^|^4809
4644^|^MMC^|^-4.705^|^20130629^|^GTY^|^1^|^DWH^|^4810
4645^|^MMC^|^-4.805^|^20131020^|^GTY^|^0^|^DWH^|^4811
4646^|^MMC^|^-4.805^|^20130322^|^GTY^|^0^|^DWH^|^4812
4647^|^MMC^|^-4.805^|^20130113^|^GTY^|^1^|^DWH^|^4813
4648^|^MMC^|^-4.805^|^20130630^|^GTY^|^0^|^DWH^|^4814
4649^|^MMC^|^-4.705^|^20130124^|^GTY^|^1^|^DWH^|^4815
4650^|^MMC^|^-4.705^|^20130113^|^GTY^|^0^|^DWH^|^4816
4651^|^MMC^|^-4.805^|^20130507^|^GTY^|^1^|^DWH^|^4817
4652^|^MMC^|^-4.705^|^20130228^|^GTY^|^0^|^DWH^|^4818
4653^|^MMC^|^-4.805^|^20130130^|^GTY^|^1^|^DWH^|^4819
4654^|^MMC^|^-4.805^|^20131220^|^GTY^|^0^|^DWH^|^4820
4655^|^MMC^|^-4.805^|^20130302^|^GTY^|^1^|^DWH^|^4821
4656^|^MMC^|^-4.705^|^20131202^|^GTY^|^0^|^DWH^|^4822
4657^|^MMC^|^-4.805^|^20130124^|^GTY^|^1^|^DWH^|^4823
4658^|^MMC^|^-4.805^|^20130604^|^GTY^|^1^|^DWH^|^4824
4659^|^MMC^|^-4.805^|^20131029^|^GTY^|^0^|^DWH^|^4825
4660^|^MMC^|^-4.805^|^20130529^|^GTY^|^0^|^DWH^|^4826
4661^|^MMC^|^-4.705^|^20130829^|^GTY^|^0^|^DWH^|^4827
4662^|^MMC^|^-4.705^|^20130329^|^GTY^|^1^|^DWH^|^4828
4663^|^MMC^|^-4.705^|^20130218^|^GTY^|^0^|^DWH^|^4829
4664^|^MMC^|^-4.805^|^20130420^|^GTY^|^0^|^DWH^|^4830
4665^|^MMC^|^-4.705^|^20130529^|^GTY^|^0^|^DWH^|^4831
4666^|^MMC^|^-4.805^|^20130707^|^GTY^|^1^|^DWH^|^4832
4667^|^MMC^|^-4.705^|^20130402^|^GTY^|^0^|^DWH^|^4833
4668^|^MMC^|^-4.805^|^20130601^|^GTY^|^0^|^DWH^|^4834
4669^|^MMC^|^-4.805^|^20131105^|^GTY^|^0^|^DWH^|^4835
4670^|^MMC^|^-4.805^|^20130817^|^GTY^|^0^|^DWH^|^4836
4671^|^MMC^|^-4.705^|^20130223^|^GTY^|^1^|^DWH^|^4837
4672^|^MMC^|^-4.805^|^20130426^|^GTY^|^1^|^DWH^|^4838
4673^|^MMC^|^-4.705^|^20131228^|^GTY^|^0^|^DWH^|^4839
4674^|^MMC^|^-4.805^|^20130708^|^GTY^|^1^|^DWH^|^4840
4675^|^MMC^|^-4.705^|^20130831^|^GTY^|^1^|^DWH^|^4841
